[URNAI REPORT AT 2020-08-24 14:01:40.841897] 
   Agent: SC2Agent
   ActionWrapper: SimpleTerranWrapper
   StateBuilder: Simple64GridState
   RewardBuilder: KilledUnitsReward
   Environment: SC2Env
   Model: DDQNKeras

[URNAI REPORT AT 2020-08-24 14:01:40.842095] WARNING! Starting new training on /home/lpdcalves//terran_ddqn_v_easy_fa316ed_t2 with SAVING ENABLED.
[URNAI REPORT AT 2020-08-24 14:01:40.857328] > Training
[URNAI REPORT AT 2020-08-24 14:01:40.857351] 
   Agent: SC2Agent
   ActionWrapper: SimpleTerranWrapper
   StateBuilder: Simple64GridState
   RewardBuilder: KilledUnitsReward
   Environment: SC2Env
   Model: DDQNKeras

[URNAI REPORT AT 2020-08-24 21:24:38.125448] Episode: 422/3000 | Outcome: 0 | Episode Avg. Reward: 889.869668 | Episode Reward:   0.000000 | Episode Steps: 807.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.013321025969828273}
[URNAI REPORT AT 2020-08-24 21:25:35.945175] Episode: 423/3000 | Outcome: 0 | Episode Avg. Reward: 887.765957 | Episode Reward:   0.000000 | Episode Steps: 1081.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.013177800491412522}
[URNAI REPORT AT 2020-08-24 21:26:18.336101] Episode: 424/3000 | Outcome: 0 | Episode Avg. Reward: 885.672170 | Episode Reward:   0.000000 | Episode Steps: 756.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.013078551457505265}
[URNAI REPORT AT 2020-08-24 21:27:29.290796] Episode: 425/3000 | Outcome: 0 | Episode Avg. Reward: 883.588235 | Episode Reward:   0.000000 | Episode Steps: 1166.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012926940399624729}
[URNAI REPORT AT 2020-08-24 21:28:44.459361] Episode: 426/3000 | Outcome: 0 | Episode Avg. Reward: 883.392019 | Episode Reward: 800.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012772743376352256}
[URNAI REPORT AT 2020-08-24 21:29:14.205708] Episode: 427/3000 | Outcome: 0 | Episode Avg. Reward: 881.323185 | Episode Reward:   0.000000 | Episode Steps: 525.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0127058618568265}
[URNAI REPORT AT 2020-08-24 21:30:27.753099] Episode: 428/3000 | Outcome: 0 | Episode Avg. Reward: 879.264019 | Episode Reward:   0.000000 | Episode Steps: 1128.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012563344332476844}
[URNAI REPORT AT 2020-08-24 21:31:32.468243] Episode: 429/3000 | Outcome: 0 | Episode Avg. Reward: 877.214452 | Episode Reward:   0.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012413484409051238}
[URNAI REPORT AT 2020-08-24 21:32:26.578732] Episode: 430/3000 | Outcome: 0 | Episode Avg. Reward: 875.174419 | Episode Reward:   0.000000 | Episode Steps: 945.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012296728936100275}
[URNAI REPORT AT 2020-08-24 21:33:18.120812] Episode: 431/3000 | Outcome: 0 | Episode Avg. Reward: 873.143852 | Episode Reward:   0.000000 | Episode Steps: 906.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.012185823179120517}
[URNAI REPORT AT 2020-08-24 21:34:23.121952] Episode: 432/3000 | Outcome: 0 | Episode Avg. Reward: 871.122685 | Episode Reward:   0.000000 | Episode Steps: 887.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.01207821234904173}
[URNAI REPORT AT 2020-08-24 21:35:35.998972] Episode: 433/3000 | Outcome: 0 | Episode Avg. Reward: 870.669746 | Episode Reward: 675.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011934139247975298}
[URNAI REPORT AT 2020-08-24 21:36:58.973713] Episode: 434/3000 | Outcome: 0 | Episode Avg. Reward: 870.449309 | Episode Reward: 775.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011791784700768573}
[URNAI REPORT AT 2020-08-24 21:37:56.350740] Episode: 435/3000 | Outcome: 0 | Episode Avg. Reward: 868.448276 | Episode Reward:   0.000000 | Episode Steps: 1026.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011671418920251525}
[URNAI REPORT AT 2020-08-24 21:38:56.974862] Episode: 436/3000 | Outcome: 0 | Episode Avg. Reward: 866.915138 | Episode Reward: 200.000000 | Episode Steps: 1111.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011542466468563804}
[URNAI REPORT AT 2020-08-24 21:40:18.412569] Episode: 437/3000 | Outcome: 0 | Episode Avg. Reward: 864.931350 | Episode Reward:   0.000000 | Episode Steps: 1039.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011423160513144417}
[URNAI REPORT AT 2020-08-24 21:40:49.752657] Episode: 438/3000 | Outcome: 0 | Episode Avg. Reward: 862.956621 | Episode Reward:   0.000000 | Episode Steps: 669.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011346994248711025}
[URNAI REPORT AT 2020-08-24 21:41:25.244011] Episode: 439/3000 | Outcome: 0 | Episode Avg. Reward: 860.990888 | Episode Reward:   0.000000 | Episode Steps: 689.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011269081785434426}
[URNAI REPORT AT 2020-08-24 21:42:08.413113] Episode: 440/3000 | Outcome: 0 | Episode Avg. Reward: 859.034091 | Episode Reward:   0.000000 | Episode Steps: 767.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011182978127267578}
[URNAI REPORT AT 2020-08-24 21:42:58.985114] Episode: 441/3000 | Outcome: 0 | Episode Avg. Reward: 857.086168 | Episode Reward:   0.000000 | Episode Steps: 903.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.011082449900181469}
[URNAI REPORT AT 2020-08-24 21:46:14.586472] Episode: 442/3000 | Outcome: 0 | Episode Avg. Reward: 855.147059 | Episode Reward:   0.000000 | Episode Steps: 1115.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010959566318447463}
[URNAI REPORT AT 2020-08-24 21:47:05.514715] Episode: 443/3000 | Outcome: 0 | Episode Avg. Reward: 853.216704 | Episode Reward:   0.000000 | Episode Steps: 778.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010874631293478433}
[URNAI REPORT AT 2020-08-24 21:47:46.902833] Episode: 444/3000 | Outcome: 0 | Episode Avg. Reward: 851.295045 | Episode Reward:   0.000000 | Episode Steps: 757.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010792620726166453}
[URNAI REPORT AT 2020-08-24 21:48:57.238653] Episode: 445/3000 | Outcome: 0 | Episode Avg. Reward: 851.966292 | Episode Reward: 1150.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010663882607335822}
[URNAI REPORT AT 2020-08-24 21:49:41.470847] Episode: 446/3000 | Outcome: 0 | Episode Avg. Reward: 850.056054 | Episode Reward:   0.000000 | Episode Steps: 831.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010575632488713493}
[URNAI REPORT AT 2020-08-24 21:50:35.285246] Episode: 447/3000 | Outcome: 0 | Episode Avg. Reward: 848.154362 | Episode Reward:   0.000000 | Episode Steps: 990.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010471449761575827}
[URNAI REPORT AT 2020-08-24 21:51:25.743074] Episode: 448/3000 | Outcome: 0 | Episode Avg. Reward: 846.261161 | Episode Reward:   0.000000 | Episode Steps: 1026.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010364561427393905}
[URNAI REPORT AT 2020-08-24 21:52:06.987518] Episode: 449/3000 | Outcome: 0 | Episode Avg. Reward: 844.376392 | Episode Reward:   0.000000 | Episode Steps: 748.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.010287323352253923}
[URNAI REPORT AT 2020-08-24 21:53:06.302018] Episode: 450/3000 | Outcome: 0 | Episode Avg. Reward: 842.500000 | Episode Reward:   0.000000 | Episode Steps: 1092.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.01017559636223425}
[URNAI REPORT AT 2020-08-24 21:53:51.628322] Episode: 451/3000 | Outcome: 0 | Episode Avg. Reward: 840.631929 | Episode Reward:   0.000000 | Episode Steps: 766.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.01009794867616867}
[URNAI REPORT AT 2020-08-24 21:54:52.526352] Episode: 452/3000 | Outcome: 0 | Episode Avg. Reward: 838.772124 | Episode Reward:   0.000000 | Episode Steps: 1164.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009981089409650657}
[URNAI REPORT AT 2020-08-24 21:56:00.307294] Episode: 453/3000 | Outcome: 0 | Episode Avg. Reward: 836.920530 | Episode Reward:   0.000000 | Episode Steps: 1127.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009869233464904793}
[URNAI REPORT AT 2020-08-24 21:56:43.675793] Episode: 454/3000 | Outcome: 0 | Episode Avg. Reward: 835.077093 | Episode Reward:   0.000000 | Episode Steps: 764.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009794119446578632}
[URNAI REPORT AT 2020-08-24 21:57:26.506093] Episode: 455/3000 | Outcome: 0 | Episode Avg. Reward: 833.241758 | Episode Reward:   0.000000 | Episode Steps: 731.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009722785121364552}
[URNAI REPORT AT 2020-08-24 21:58:16.281648] Episode: 456/3000 | Outcome: 0 | Episode Avg. Reward: 831.414474 | Episode Reward:   0.000000 | Episode Steps: 929.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009632878262027262}
[URNAI REPORT AT 2020-08-24 21:59:06.418375] Episode: 457/3000 | Outcome: 0 | Episode Avg. Reward: 829.595186 | Episode Reward:   0.000000 | Episode Steps: 860.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.00955039030315956}
[URNAI REPORT AT 2020-08-24 21:59:46.268120] Episode: 458/3000 | Outcome: 0 | Episode Avg. Reward: 827.783843 | Episode Reward:   0.000000 | Episode Steps: 662.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009487375214355106}
[URNAI REPORT AT 2020-08-24 22:00:35.237978] Episode: 459/3000 | Outcome: 0 | Episode Avg. Reward: 825.980392 | Episode Reward:   0.000000 | Episode Steps: 814.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009410461060837403}
[URNAI REPORT AT 2020-08-24 22:01:12.661392] Episode: 460/3000 | Outcome: 0 | Episode Avg. Reward: 824.184783 | Episode Reward:   0.000000 | Episode Steps: 663.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009348275765123027}
[URNAI REPORT AT 2020-08-24 22:02:10.932200] Episode: 461/3000 | Outcome: 0 | Episode Avg. Reward: 822.396963 | Episode Reward:   0.000000 | Episode Steps: 1085.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009247394737905456}
[URNAI REPORT AT 2020-08-24 22:04:42.293325] Episode: 462/3000 | Outcome: 0 | Episode Avg. Reward: 821.158009 | Episode Reward: 250.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.00913708860996416}
[URNAI REPORT AT 2020-08-24 22:05:41.509288] Episode: 463/3000 | Outcome: 0 | Episode Avg. Reward: 819.384449 | Episode Reward:   0.000000 | Episode Steps: 736.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.009070086174205157}
[URNAI REPORT AT 2020-08-24 22:06:29.041977] Episode: 464/3000 | Outcome: 0 | Episode Avg. Reward: 817.618534 | Episode Reward:   0.000000 | Episode Steps: 864.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008992057807462891}
[URNAI REPORT AT 2020-08-24 22:07:08.607316] Episode: 465/3000 | Outcome: 0 | Episode Avg. Reward: 815.860215 | Episode Reward:   0.000000 | Episode Steps: 741.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008925672588179149}
[URNAI REPORT AT 2020-08-24 22:07:51.563910] Episode: 466/3000 | Outcome: 0 | Episode Avg. Reward: 814.109442 | Episode Reward:   0.000000 | Episode Steps: 823.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008852515391786019}
[URNAI REPORT AT 2020-08-24 22:09:00.957876] Episode: 467/3000 | Outcome: 0 | Episode Avg. Reward: 812.366167 | Episode Reward:   0.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008746919521480406}
[URNAI REPORT AT 2020-08-24 22:09:48.572172] Episode: 468/3000 | Outcome: 0 | Episode Avg. Reward: 810.630342 | Episode Reward:   0.000000 | Episode Steps: 868.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008671324439342747}
[URNAI REPORT AT 2020-08-24 22:10:44.355705] Episode: 469/3000 | Outcome: 0 | Episode Avg. Reward: 808.901919 | Episode Reward:   0.000000 | Episode Steps: 918.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008592085547780057}
[URNAI REPORT AT 2020-08-24 22:11:32.625604] Episode: 470/3000 | Outcome: 0 | Episode Avg. Reward: 807.180851 | Episode Reward:   0.000000 | Episode Steps: 872.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008517487907219975}
[URNAI REPORT AT 2020-08-24 22:12:20.693055] Episode: 471/3000 | Outcome: 0 | Episode Avg. Reward: 805.467091 | Episode Reward:   0.000000 | Episode Steps: 869.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008443791244597185}
[URNAI REPORT AT 2020-08-24 22:12:59.526676] Episode: 472/3000 | Outcome: 0 | Episode Avg. Reward: 803.760593 | Episode Reward:   0.000000 | Episode Steps: 660.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008388245447416436}
[URNAI REPORT AT 2020-08-24 22:13:33.224222] Episode: 473/3000 | Outcome: 0 | Episode Avg. Reward: 802.061311 | Episode Reward:   0.000000 | Episode Steps: 664.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008332731729585664}
[URNAI REPORT AT 2020-08-24 22:14:11.923894] Episode: 474/3000 | Outcome: 0 | Episode Avg. Reward: 800.369198 | Episode Reward:   0.000000 | Episode Steps: 736.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008271627657354206}
[URNAI REPORT AT 2020-08-24 22:15:00.075327] Episode: 475/3000 | Outcome: 0 | Episode Avg. Reward: 798.684211 | Episode Reward:   0.000000 | Episode Steps: 833.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008203010841693299}
[URNAI REPORT AT 2020-08-24 22:15:51.544403] Episode: 476/3000 | Outcome: 0 | Episode Avg. Reward: 797.006303 | Episode Reward:   0.000000 | Episode Steps: 864.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.008132441772551879}
[URNAI REPORT AT 2020-08-24 22:16:38.262462] Episode: 477/3000 | Outcome: 0 | Episode Avg. Reward: 795.335430 | Episode Reward:   0.000000 | Episode Steps: 878.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.00806135112297739}
[URNAI REPORT AT 2020-08-24 22:17:42.178910] Episode: 478/3000 | Outcome: 0 | Episode Avg. Reward: 794.089958 | Episode Reward: 200.000000 | Episode Steps: 1194.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007965670462426784}
[URNAI REPORT AT 2020-08-24 22:18:48.863346] Episode: 479/3000 | Outcome: 0 | Episode Avg. Reward: 806.837161 | Episode Reward: 6900.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007870653185661776}
[URNAI REPORT AT 2020-08-24 22:19:28.895973] Episode: 480/3000 | Outcome: 0 | Episode Avg. Reward: 805.156250 | Episode Reward:   0.000000 | Episode Steps: 720.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007814187720005679}
[URNAI REPORT AT 2020-08-24 22:20:16.611799] Episode: 481/3000 | Outcome: 0 | Episode Avg. Reward: 803.482328 | Episode Reward:   0.000000 | Episode Steps: 892.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007744794771243666}
[URNAI REPORT AT 2020-08-24 22:21:12.041869] Episode: 482/3000 | Outcome: 0 | Episode Avg. Reward: 801.815353 | Episode Reward:   0.000000 | Episode Steps: 939.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007672411159334397}
[URNAI REPORT AT 2020-08-24 22:22:24.236570] Episode: 483/3000 | Outcome: 0 | Episode Avg. Reward: 800.672878 | Episode Reward: 250.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007580891981128387}
[URNAI REPORT AT 2020-08-24 22:23:01.331418] Episode: 484/3000 | Outcome: 0 | Episode Avg. Reward: 799.018595 | Episode Reward:   0.000000 | Episode Steps: 733.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0075255269268979606}
[URNAI REPORT AT 2020-08-24 22:23:55.997100] Episode: 485/3000 | Outcome: 0 | Episode Avg. Reward: 797.371134 | Episode Reward:   0.000000 | Episode Steps: 1100.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007443199350870904}
[URNAI REPORT AT 2020-08-24 22:24:36.970941] Episode: 486/3000 | Outcome: 0 | Episode Avg. Reward: 795.730453 | Episode Reward:   0.000000 | Episode Steps: 764.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007386549701793809}
[URNAI REPORT AT 2020-08-24 22:25:14.661386] Episode: 487/3000 | Outcome: 0 | Episode Avg. Reward: 794.096509 | Episode Reward:   0.000000 | Episode Steps: 677.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007336711404112248}
[URNAI REPORT AT 2020-08-24 22:26:09.092474] Episode: 488/3000 | Outcome: 0 | Episode Avg. Reward: 792.469262 | Episode Reward:   0.000000 | Episode Steps: 1048.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007260223781359708}
[URNAI REPORT AT 2020-08-24 22:27:03.795641] Episode: 489/3000 | Outcome: 0 | Episode Avg. Reward: 790.848671 | Episode Reward:   0.000000 | Episode Steps: 925.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0071933760246579714}
[URNAI REPORT AT 2020-08-24 22:27:47.829003] Episode: 490/3000 | Outcome: 0 | Episode Avg. Reward: 789.234694 | Episode Reward:   0.000000 | Episode Steps: 836.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007133489774970884}
[URNAI REPORT AT 2020-08-24 22:28:25.744834] Episode: 491/3000 | Outcome: 0 | Episode Avg. Reward: 787.627291 | Episode Reward:   0.000000 | Episode Steps: 739.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.007080967332377885}
[URNAI REPORT AT 2020-08-24 22:29:34.259636] Episode: 492/3000 | Outcome: 0 | Episode Avg. Reward: 786.128049 | Episode Reward:  50.000000 | Episode Steps: 1160.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006999302276063349}
[URNAI REPORT AT 2020-08-24 22:30:23.605158] Episode: 493/3000 | Outcome: 0 | Episode Avg. Reward: 784.533469 | Episode Reward:   0.000000 | Episode Steps: 896.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006936868337238727}
[URNAI REPORT AT 2020-08-24 22:31:01.098408] Episode: 494/3000 | Outcome: 0 | Episode Avg. Reward: 782.945344 | Episode Reward:   0.000000 | Episode Steps: 741.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006885655863345602}
[URNAI REPORT AT 2020-08-24 22:31:42.838747] Episode: 495/3000 | Outcome: 0 | Episode Avg. Reward: 781.363636 | Episode Reward:   0.000000 | Episode Steps: 786.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006831746480131403}
[URNAI REPORT AT 2020-08-24 22:32:27.232018] Episode: 496/3000 | Outcome: 0 | Episode Avg. Reward: 779.788306 | Episode Reward:   0.000000 | Episode Steps: 753.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006780496371705098}
[URNAI REPORT AT 2020-08-24 22:33:27.786411] Episode: 497/3000 | Outcome: 0 | Episode Avg. Reward: 778.219316 | Episode Reward:   0.000000 | Episode Steps: 1163.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006702095591126681}
[URNAI REPORT AT 2020-08-24 22:34:09.421173] Episode: 498/3000 | Outcome: 0 | Episode Avg. Reward: 776.656627 | Episode Reward:   0.000000 | Episode Steps: 766.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006650953407817144}
[URNAI REPORT AT 2020-08-24 22:34:54.730897] Episode: 499/3000 | Outcome: 0 | Episode Avg. Reward: 775.100200 | Episode Reward:   0.000000 | Episode Steps: 899.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0065914290021608785}
[URNAI REPORT AT 2020-08-24 22:35:38.394930] Episode: 500/3000 | Outcome: 0 | Episode Avg. Reward: 773.550000 | Episode Reward:   0.000000 | Episode Steps: 883.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006533482604189454}
[URNAI REPORT AT 2020-08-24 22:36:36.090546] Episode: 501/3000 | Outcome: 0 | Episode Avg. Reward: 772.005988 | Episode Reward:   0.000000 | Episode Steps: 1013.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0064676321916120345}
[URNAI REPORT AT 2020-08-24 22:37:55.799167] Episode: 502/3000 | Outcome: 0 | Episode Avg. Reward: 770.468127 | Episode Reward:   0.000000 | Episode Steps: 1200.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006390484034295801}
[URNAI REPORT AT 2020-08-24 22:38:41.941844] Episode: 503/3000 | Outcome: 0 | Episode Avg. Reward: 768.936382 | Episode Reward:   0.000000 | Episode Steps: 870.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006335127695650055}
[URNAI REPORT AT 2020-08-24 22:39:25.829174] Episode: 504/3000 | Outcome: 0 | Episode Avg. Reward: 767.410714 | Episode Reward:   0.000000 | Episode Steps: 807.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.006284208695060646}
[URNAI REPORT AT 2020-08-24 22:40:16.494324] Episode: 505/3000 | Outcome: 0 | Episode Avg. Reward: 765.891089 | Episode Reward:   0.000000 | Episode Steps: 971.000000 | Best Reward was 14650 on episode: 150 | Agent info: {'Learning rate': 0.001, 'Gamma': 0.99, 'Epsilon': 0.0062234840204192995}
